Subfigure,Element,Attribute,Value
C,249,FemaleFaculty,4225
C,249,FractionFemale,0.5607166556071665
C,249,MaleFaculty,3310
C,249,FractionMale,0.4392833443928334
C,249,Umbrella,Medicine and Health
C,249,UmbrellaColor,#e6ab02
C,249,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,249,PercentFemale,56.07166556071665
C,249,UpperConf,57.192265409624234
C,249,LowerConf,54.95106571180908
C,249,Index,5
C,250,TaxonomyLevel,Umbrella
C,250,TaxonomyValue,Medicine and Health
C,250,CareerAge,11.0
C,250,Gender,Female
C,250,Faculty,7598
C,250,FemaleFaculty,4229
C,250,FractionFemale,0.556593840484338
C,250,MaleFaculty,3369
C,250,FractionMale,0.443406159515662
C,250,Umbrella,Medicine and Health
C,250,UmbrellaColor,#e6ab02
C,250,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,250,PercentFemale,55.6593840484338
C,250,UpperConf,56.77642348320432
C,250,LowerConf,54.54234461366328
C,250,Index,5
C,251,TaxonomyLevel,Umbrella
C,251,TaxonomyValue,Medicine and Health
C,251,CareerAge,12.0
C,251,Gender,Female
C,251,Faculty,7551
C,251,FemaleFaculty,4138
C,251,FractionFemale,0.5480068865050987
C,251,MaleFaculty,3413
C,251,FractionMale,0.4519931134949013
C,251,Umbrella,Medicine and Health
C,251,UmbrellaColor,#e6ab02
C,251,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,251,PercentFemale,54.80068865050987
C,251,UpperConf,55.92323626919756
C,251,LowerConf,53.67814103182217
C,251,Index,5
C,252,TaxonomyLevel,Umbrella
C,252,TaxonomyValue,Medicine and Health
C,252,CareerAge,13.0
C,252,Gender,Female
C,252,Faculty,7490
C,252,FemaleFaculty,4042
C,252,FractionFemale,0.539652870493992
C,252,MaleFaculty,3448
C,252,FractionMale,0.460347129506008
C,252,Umbrella,Medicine and Health
C,252,UmbrellaColor,#e6ab02
C,252,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,252,PercentFemale,53.9652870493992
C,252,UpperConf,55.09406143990113
C,252,LowerConf,52.83651265889727
C,252,Index,5
C,253,TaxonomyLevel,Umbrella
C,253,TaxonomyValue,Medicine and Health
C,253,CareerAge,14.0
C,253,Gender,Female
C,253,Faculty,7349
C,253,FemaleFaculty,3889
C,253,FractionFemale,0.5291876445774936
C,253,MaleFaculty,3460
C,253,FractionMale,0.4708123554225064
C,253,Umbrella,Medicine and Health
C,253,UmbrellaColor,#e6ab02
C,253,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,253,PercentFemale,52.918764457749354
C,253,UpperConf,54.05996702748389
C,253,LowerConf,51.77756188801482
C,253,Index,5
C,254,TaxonomyLevel,Umbrella
C,254,TaxonomyValue,Medicine and Health
C,254,CareerAge,15.0
C,254,Gender,Female
C,254,Faculty,7277
C,254,FemaleFaculty,3816
C,254,FractionFemale,0.5243919197471486
C,254,MaleFaculty,3461
C,254,FractionMale,0.4756080802528514
C,254,Umbrella,Medicine and Health
C,254,UmbrellaColor,#e6ab02
C,254,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,254,PercentFemale,52.43919197471486
C,254,UpperConf,53.58661751178876
C,254,LowerConf,51.29176643764096
C,254,Index,5
C,255,TaxonomyLevel,Umbrella
C,255,TaxonomyValue,Medicine and Health
C,255,CareerAge,16.0
C,255,Gender,Female
C,255,Faculty,7126
C,255,FemaleFaculty,3678
C,255,FractionFemale,0.5161380858826832
C,255,MaleFaculty,3448
C,255,FractionMale,0.4838619141173168
C,255,Umbrella,Medicine and Health
C,255,UmbrellaColor,#e6ab02
C,255,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,255,PercentFemale,51.61380858826832
C,255,UpperConf,52.77410474847174
C,255,LowerConf,50.4535124280649
C,255,Index,5
C,256,TaxonomyLevel,Umbrella
C,256,TaxonomyValue,Medicine and Health
C,256,CareerAge,17.0
C,256,Gender,Female
C,256,Faculty,6991
C,256,FemaleFaculty,3555
C,256,FractionFemale,0.5085109426405379
C,256,MaleFaculty,3436
C,256,FractionMale,0.4914890573594621
C,256,Umbrella,Medicine and Health
C,256,UmbrellaColor,#e6ab02
C,256,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,256,PercentFemale,50.851094264053785
C,256,UpperConf,52.022980674132555
C,256,LowerConf,49.679207853975015
C,256,Index,5
C,257,TaxonomyLevel,Umbrella
C,257,TaxonomyValue,Medicine and Health
C,257,CareerAge,18.0
C,257,Gender,Female
C,257,Faculty,6787
C,257,FemaleFaculty,3442
C,257,FractionFemale,0.5071460144393694
C,257,MaleFaculty,3345
C,257,FractionMale,0.4928539855606306
C,257,Umbrella,Medicine and Health
C,257,UmbrellaColor,#e6ab02
C,257,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,257,PercentFemale,50.714601443936935
C,257,UpperConf,51.90402027841101
C,257,LowerConf,49.52518260946285
C,257,Index,5
C,258,TaxonomyLevel,Umbrella
C,258,TaxonomyValue,Medicine and Health
C,258,CareerAge,19.0
C,258,Gender,Female
C,258,Faculty,6600
C,258,FemaleFaculty,3314
C,258,FractionFemale,0.5021212121212121
C,258,MaleFaculty,3286
C,258,FractionMale,0.4978787878787879
C,258,Umbrella,Medicine and Health
C,258,UmbrellaColor,#e6ab02
C,258,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,258,PercentFemale,50.21212121212121
C,258,UpperConf,51.41838480232419
C,258,LowerConf,49.005857621918224
C,258,Index,5
C,259,TaxonomyLevel,Umbrella
C,259,TaxonomyValue,Medicine and Health
C,259,CareerAge,20.0
C,259,Gender,Female
C,259,Faculty,6509
C,259,FemaleFaculty,3245
C,259,FractionFemale,0.4985404824089722
C,259,MaleFaculty,3264
C,259,FractionMale,0.5014595175910278
C,259,Umbrella,Medicine and Health
C,259,UmbrellaColor,#e6ab02
C,259,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,259,PercentFemale,49.85404824089722
C,259,UpperConf,51.068720489395105
C,259,LowerConf,48.639375992399344
C,259,Index,5
C,260,TaxonomyLevel,Umbrella
C,260,TaxonomyValue,Medicine and Health
C,260,CareerAge,21.0
C,260,Gender,Female
C,260,Faculty,6416
C,260,FemaleFaculty,3199
C,260,FractionFemale,0.4985972568578554
C,260,MaleFaculty,3217
C,260,FractionMale,0.5014027431421446
C,260,Umbrella,Medicine and Health
C,260,UmbrellaColor,#e6ab02
C,260,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,260,PercentFemale,49.85972568578554
C,260,UpperConf,51.08317000459024
C,260,LowerConf,48.63628136698084
C,260,Index,5
C,261,TaxonomyLevel,Umbrella
C,261,TaxonomyValue,Medicine and Health
C,261,CareerAge,22.0
C,261,Gender,Female
C,261,Faculty,6242
C,261,FemaleFaculty,3056
C,261,FractionFemale,0.4895866709388016
C,261,MaleFaculty,3186
C,261,FractionMale,0.5104133290611983
C,261,Umbrella,Medicine and Health
C,261,UmbrellaColor,#e6ab02
C,261,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,261,PercentFemale,48.95866709388016
C,261,UpperConf,50.19878222124864
C,261,LowerConf,47.7185519665117
C,261,Index,5
C,262,TaxonomyLevel,Umbrella
C,262,TaxonomyValue,Medicine and Health
C,262,CareerAge,23.0
C,262,Gender,Female
C,262,Faculty,6170
C,262,FemaleFaculty,2997
C,262,FractionFemale,0.4857374392220421
C,262,MaleFaculty,3173
C,262,FractionMale,0.5142625607779578
C,262,Umbrella,Medicine and Health
C,262,UmbrellaColor,#e6ab02
C,262,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,262,PercentFemale,48.57374392220421
C,262,UpperConf,49.82083666657662
C,262,LowerConf,47.32665117783181
C,262,Index,5
C,263,TaxonomyLevel,Umbrella
C,263,TaxonomyValue,Medicine and Health
C,263,CareerAge,24.0
C,263,Gender,Female
C,263,Faculty,6038
C,263,FemaleFaculty,2891
C,263,FractionFemale,0.4788009274594236
C,263,MaleFaculty,3147
C,263,FractionMale,0.5211990725405764
C,263,Umbrella,Medicine and Health
C,263,UmbrellaColor,#e6ab02
C,263,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,263,PercentFemale,47.88009274594236
C,263,UpperConf,49.140122629721574
C,263,LowerConf,46.62006286216315
C,263,Index,5
C,264,TaxonomyLevel,Umbrella
C,264,TaxonomyValue,Medicine and Health
C,264,CareerAge,25.0
C,264,Gender,Female
C,264,Faculty,5919
C,264,FemaleFaculty,2787
C,264,FractionFemale,0.4708565636087177
C,264,MaleFaculty,3132
C,264,FractionMale,0.5291434363912824
C,264,Umbrella,Medicine and Health
C,264,UmbrellaColor,#e6ab02
C,264,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,264,PercentFemale,47.085656360871766
C,264,UpperConf,48.357269310953754
C,264,LowerConf,45.814043410789786
C,264,Index,5
C,265,TaxonomyLevel,Umbrella
C,265,TaxonomyValue,Medicine and Health
C,265,CareerAge,26.0
C,265,Gender,Female
C,265,Faculty,5719
C,265,FemaleFaculty,2628
C,265,FractionFemale,0.4595208952614093
C,265,MaleFaculty,3091
C,265,FractionMale,0.5404791047385906
C,265,Umbrella,Medicine and Health
C,265,UmbrellaColor,#e6ab02
C,265,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,265,PercentFemale,45.95208952614093
C,265,UpperConf,47.24369575027348
C,265,LowerConf,44.66048330200838
C,265,Index,5
C,266,TaxonomyLevel,Umbrella
C,266,TaxonomyValue,Medicine and Health
C,266,CareerAge,27.0
C,266,Gender,Female
C,266,Faculty,5684
C,266,FemaleFaculty,2511
C,266,FractionFemale,0.4417663617171006
C,266,MaleFaculty,3173
C,266,FractionMale,0.5582336382828994
C,266,Umbrella,Medicine and Health
C,266,UmbrellaColor,#e6ab02
C,266,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,266,PercentFemale,44.17663617171006
C,266,UpperConf,45.467633607150695
C,266,LowerConf,42.885638736269435
C,266,Index,5
C,267,TaxonomyLevel,Umbrella
C,267,TaxonomyValue,Medicine and Health
C,267,CareerAge,28.0
C,267,Gender,Female
C,267,Faculty,5604
C,267,FemaleFaculty,2415
C,267,FractionFemale,0.4309421841541755
C,267,MaleFaculty,3189
C,267,FractionMale,0.5690578158458244
C,267,Umbrella,Medicine and Health
C,267,UmbrellaColor,#e6ab02
C,267,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,267,PercentFemale,43.09421841541755
C,267,UpperConf,44.39076082876661
C,267,LowerConf,41.7976760020685
C,267,Index,5
C,268,TaxonomyLevel,Umbrella
C,268,TaxonomyValue,Medicine and Health
C,268,CareerAge,29.0
C,268,Gender,Female
C,268,Faculty,5470
C,268,FemaleFaculty,2274
C,268,FractionFemale,0.4157221206581353
C,268,MaleFaculty,3196
C,268,FractionMale,0.5842778793418647
C,268,Umbrella,Medicine and Health
C,268,UmbrellaColor,#e6ab02
C,268,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,268,PercentFemale,41.57221206581353
C,268,UpperConf,42.87827984955639
C,268,LowerConf,40.26614428207067
C,268,Index,5
C,269,TaxonomyLevel,Umbrella
C,269,TaxonomyValue,Medicine and Health
C,269,CareerAge,30.0
C,269,Gender,Female
C,269,Faculty,5328
C,269,FemaleFaculty,2091
C,269,FractionFemale,0.3924549549549549
C,269,MaleFaculty,3237
C,269,FractionMale,0.607545045045045
C,269,Umbrella,Medicine and Health
C,269,UmbrellaColor,#e6ab02
C,269,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,269,PercentFemale,39.24549549549549
C,269,UpperConf,40.55663871353939
C,269,LowerConf,37.9343522774516
C,269,Index,5
C,270,TaxonomyLevel,Umbrella
C,270,TaxonomyValue,Medicine and Health
C,270,CareerAge,31.0
C,270,Gender,Female
C,270,Faculty,5144
C,270,FemaleFaculty,1915
C,270,FractionFemale,0.3722783825816485
C,270,MaleFaculty,3229
C,270,FractionMale,0.6277216174183515
C,270,Umbrella,Medicine and Health
C,270,UmbrellaColor,#e6ab02
C,270,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,270,PercentFemale,37.22783825816485
C,270,UpperConf,38.5488755050738
C,270,LowerConf,35.9068010112559
C,270,Index,5
C,271,TaxonomyLevel,Umbrella
C,271,TaxonomyValue,Medicine and Health
C,271,CareerAge,32.0
C,271,Gender,Female
C,271,Faculty,4547
C,271,FemaleFaculty,1646
C,271,FractionFemale,0.361996921046844
C,271,MaleFaculty,2901
C,271,FractionMale,0.6380030789531559
C,271,Umbrella,Medicine and Health
C,271,UmbrellaColor,#e6ab02
C,271,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,271,PercentFemale,36.1996921046844
C,271,UpperConf,37.5965410349782
C,271,LowerConf,34.80284317439061
C,271,Index,5
C,272,TaxonomyLevel,Umbrella
C,272,TaxonomyValue,Medicine and Health
C,272,CareerAge,33.0
C,272,Gender,Female
C,272,Faculty,3912
C,272,FemaleFaculty,1365
C,272,FractionFemale,0.3489263803680981
C,272,MaleFaculty,2547
C,272,FractionMale,0.6510736196319018
C,272,Umbrella,Medicine and Health
C,272,UmbrellaColor,#e6ab02
C,272,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,272,PercentFemale,34.89263803680981
C,272,UpperConf,36.3862253638899
C,272,LowerConf,33.399050709729735
C,272,Index,5
C,273,TaxonomyLevel,Umbrella
C,273,TaxonomyValue,Medicine and Health
C,273,CareerAge,34.0
C,273,Gender,Female
C,273,Faculty,3222
C,273,FemaleFaculty,1083
C,273,FractionFemale,0.3361266294227188
C,273,MaleFaculty,2139
C,273,FractionMale,0.6638733705772812
C,273,Umbrella,Medicine and Health
C,273,UmbrellaColor,#e6ab02
C,273,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,273,PercentFemale,33.61266294227188
C,273,UpperConf,35.243758509642134
C,273,LowerConf,31.98156737490163
C,273,Index,5
C,274,TaxonomyLevel,Umbrella
C,274,TaxonomyValue,Medicine and Health
C,274,CareerAge,35.0
C,274,Gender,Female
C,274,Faculty,2620
C,274,FemaleFaculty,859
C,274,FractionFemale,0.3278625954198473
C,274,MaleFaculty,1761
C,274,FractionMale,0.6721374045801527
C,274,Umbrella,Medicine and Health
C,274,UmbrellaColor,#e6ab02
C,274,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,274,PercentFemale,32.786259541984734
C,274,UpperConf,34.58377408978895
C,274,LowerConf,30.988744994180507
C,274,Index,5
C,275,TaxonomyLevel,Umbrella
C,275,TaxonomyValue,Medicine and Health
C,275,CareerAge,36.0
C,275,Gender,Female
C,275,Faculty,2105
C,275,FemaleFaculty,674
C,275,FractionFemale,0.3201900237529691
C,275,MaleFaculty,1431
C,275,FractionMale,0.6798099762470309
C,275,Umbrella,Medicine and Health
C,275,UmbrellaColor,#e6ab02
C,275,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,275,PercentFemale,32.019002375296914
C,275,UpperConf,34.01205931344168
C,275,LowerConf,30.025945437152142
C,275,Index,5
C,276,TaxonomyLevel,Umbrella
C,276,TaxonomyValue,Medicine and Health
C,276,CareerAge,37.0
C,276,Gender,Female
C,276,Faculty,1570
C,276,FemaleFaculty,510
C,276,FractionFemale,0.3248407643312102
C,276,MaleFaculty,1060
C,276,FractionMale,0.6751592356687899
C,276,Umbrella,Medicine and Health
C,276,UmbrellaColor,#e6ab02
C,276,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,276,PercentFemale,32.48407643312102
C,276,UpperConf,34.80059952144681
C,276,LowerConf,30.167553344795223
C,276,Index,5
C,277,TaxonomyLevel,Umbrella
C,277,TaxonomyValue,Medicine and Health
C,277,CareerAge,38.0
C,277,Gender,Female
C,277,Faculty,1056
C,277,FemaleFaculty,326
C,277,FractionFemale,0.3087121212121212
C,277,MaleFaculty,730
C,277,FractionMale,0.6912878787878788
C,277,Umbrella,Medicine and Health
C,277,UmbrellaColor,#e6ab02
C,277,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,277,PercentFemale,30.87121212121212
C,277,UpperConf,33.657477276960876
C,277,LowerConf,28.08494696546337
C,277,Index,5
C,278,TaxonomyLevel,Umbrella
C,278,TaxonomyValue,Medicine and Health
C,278,CareerAge,39.0
C,278,Gender,Female
C,278,Faculty,647
C,278,FemaleFaculty,186
C,278,FractionFemale,0.2874806800618238
C,278,MaleFaculty,461
C,278,FractionMale,0.7125193199381762
C,278,Umbrella,Medicine and Health
C,278,UmbrellaColor,#e6ab02
C,278,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,278,PercentFemale,28.748068006182383
C,278,UpperConf,32.23544264426043
C,278,LowerConf,25.26069336810433
C,278,Index,5
C,279,TaxonomyLevel,Umbrella
C,279,TaxonomyValue,Medicine and Health
C,279,CareerAge,40.0
C,279,Gender,Female
C,279,Faculty,310
C,279,FemaleFaculty,84
C,279,FractionFemale,0.2709677419354839
C,279,MaleFaculty,226
C,279,FractionMale,0.7290322580645161
C,279,Umbrella,Medicine and Health
C,279,UmbrellaColor,#e6ab02
C,279,FadedUmbrellaColor,"(0.9019607843137255, 0.6705882352941176, 0.00784313725490196, 0.35)"
C,279,PercentFemale,27.09677419354839
C,279,UpperConf,32.0444292415811
C,279,LowerConf,22.14911914551568
C,279,Index,5
C,280,TaxonomyLevel,Umbrella
C,280,TaxonomyValue,Natural Sciences
C,280,CareerAge,1.0
C,280,Gender,Female
C,280,Faculty,791
C,280,FemaleFaculty,315
C,280,FractionFemale,0.3982300884955752
C,280,MaleFaculty,476
C,280,FractionMale,0.6017699115044248
C,280,Umbrella,Natural Sciences
C,280,UmbrellaColor,#a6761d
C,280,FadedUmbrellaColor,"(0.6509803921568628, 0.4627450980392157, 0.11372549019607843, 0.35)"
C,280,PercentFemale,39.82300884955752
C,280,UpperConf,43.23448326828437
C,280,LowerConf,36.41153443083068
C,280,Index,6
C,281,TaxonomyLevel,Umbrella
C,281,TaxonomyValue,Natural Sciences
C,281,CareerAge,2.0
C,281,Gender,Female
C,281,Faculty,1720
C,281,FemaleFaculty,649
C,281,FractionFemale,0.3773255813953488
C,281,MaleFaculty,1071
C,281,FractionMale,0.6226744186046511
C,281,Umbrella,Natural Sciences
C,281,UmbrellaColor,#a6761d
C,281,FadedUmbrellaColor,"(0.6509803921568628, 0.4627450980392157, 0.11372549019607843, 0.35)"
C,281,PercentFemale,37.73255813953488
C,281,UpperConf,40.02328076026166
C,281,LowerConf,35.4418355188081
C,281,Index,6
C,282,TaxonomyLevel,Umbrella
C,282,TaxonomyValue,Natural Sciences
C,282,CareerAge,3.0
C,282,Gender,Female
C,282,Faculty,3120
C,282,FemaleFaculty,1106
C,282,FractionFemale,0.3544871794871795
C,282,MaleFaculty,2014
C,282,FractionMale,0.6455128205128204
C,282,Umbrella,Natural Sciences
C,282,UmbrellaColor,#a6761d
C,282,FadedUmbrellaColor,"(0.6509803921568628, 0.4627450980392157, 0.11372549019607843, 0.35)"
C,282,PercentFemale,35.44871794871795
C,282,UpperConf,37.127226262121056
C,282,LowerConf,33.77020963531485
C,282,Index,6
C,283,TaxonomyLevel,Umbrella
C,283,TaxonomyValue,Natural Sciences
C,283,CareerAge,4.0
C,283,Gender,Female
C,283,Faculty,4549
C,283,FemaleFaculty,1574
C,283,FractionFemale,0.3460101121125522
C,283,MaleFaculty,2975
C,283,FractionMale,0.6539898878874477
C,283,Umbrella,Natural Sciences
C,283,UmbrellaColor,#a6761d
C,283,FadedUmbrellaColor,"(0.6509803921568628, 0.4627450980392157, 0.11372549019607843, 0.35)"
C,283,PercentFemale,34.60101121125522
C,283,UpperConf,35.983367634385
C,283,LowerConf,33.21865478812545
C,283,Index,6
C,284,TaxonomyLevel,Umbrella
C,284,TaxonomyValue,Natural Sciences
C,284,CareerAge,5.0
C,284,Gender,Female
C,284,Faculty,6145
C,284,FemaleFaculty,2094
C,284,FractionFemale,0.3407648494711147
C,284,MaleFaculty,4051
C,284,FractionMale,0.6592351505288853
C,284,Umbrella,Natural Sciences
C,284,UmbrellaColor,#a6761d
C,284,FadedUmbrellaColor,"(0.6509803921568628, 0.4627450980392157, 0.11372549019607843, 0.35)"
C,284,PercentFemale,34.07648494711147
C,284,UpperConf,35.26152961481755
C,284,LowerConf,32.8914402794054
C,284,Index,6
C,285,TaxonomyLevel,Umbrella
C,285,TaxonomyValue,Natural Sciences
C,285,CareerAge,6.0
C,285,Gender,Female
C,285,Faculty,7730
C,285,FemaleFaculty,2641
C,285,FractionFemale,0.3416558861578266
C,285,MaleFaculty,5089
C,285,FractionMale,0.6583441138421733
C,285,Umbrella,Natural Sciences
C,285,UmbrellaColor,#a6761d
C,285,FadedUmbrellaColor,"(0.6509803921568628, 0.4627450980392157, 0.11372549019607843, 0.35)"
C,285,PercentFemale,34.16558861578266
C,285,UpperConf,35.22284246790897
C,285,LowerConf,33.10833476365636
C,285,Index,6
C,286,TaxonomyLevel,Umbrella
C,286,TaxonomyValue,Natural Sciences
C,286,CareerAge,7.0
C,286,Gender,Female
C,286,Faculty,8851
C,286,FemaleFaculty,2975
C,286,FractionFemale,0.3361202124053779
C,286,MaleFaculty,5876
C,286,FractionMale,0.6638797875946221
C,286,Umbrella,Natural Sciences
C,286,UmbrellaColor,#a6761d
C,286,FadedUmbrellaColor,"(0.6509803921568628, 0.4627450980392157, 0.11372549019607843, 0.35)"
C,286,PercentFemale,33.61202124053779
C,286,UpperConf,34.59613195113469
C,286,LowerConf,32.6279105299409
C,286,Index,6
C,287,TaxonomyLevel,Umbrella
C,287,TaxonomyValue,Natural Sciences
C,287,CareerAge,8.0
C,287,Gender,Female
C,287,Faculty,9731
C,287,FemaleFaculty,3271
C,287,FractionFemale,0.3361422258760662
